spA	spB	mya	mean_pct_id	frac_sig	n_hits	group
ddeuppepu	icnebbrev	1341.4832901035002	32.26339887615596	0.0	881	Cross-group
ddeuppepu	icnebsali	1341.4832901035002	32.32764497841054	0.0	889	Cross-group
ddeuppepu	icnicinve	1341.4832901285001	27.72699671042894	0.0	284	Cross-group
ddeuppepu	icocyolen	1341.4832901235	28.92093321261464	0.0	494	Cross-group
ddeuppepu	icpolcerv	1341.4832901185	33.62490136982528	0.0	919	Cross-group
ddeuppepu	icptemadi	1341.4832901035002	32.4296302333162	0.0	922	Cross-group
ddeuppepu	icquelate	1341.4832901235	32.99080994754243	0.0	863	Cross-group
ddeuppepu	icrhafulv	1341.4832901285	26.412492490640144	0.0	165	Cross-group
ddeuppepu	icscaquad	1341.4832901285001	28.771874099713635	0.0	435	Cross-group
ddeuppepu	icsilatra	1341.4832901285001	32.79644033587281	0.0	917	Cross-group
ddeuppepu	idacrorbc	1341.4832901685	28.693962962681407	0.0	451	Cross-group
ddeuppepu	idantanth	1341.4832900985002	32.41845029269218	0.0	838	Cross-group
ddeuppepu	idathibis	1341.4832901685	32.897623095765894	0.0	842	Cross-group
ddeuppepu	idbelpand	1341.4832901335	33.18443012906352	0.0	926	Cross-group
ddeuppepu	idbibmarc	1341.4832901285	30.528017969707317	0.0	698	Cross-group
ddeuppepu	idbomdisc	1341.4832900985002	28.76978955047101	0.0	485	Cross-group
ddeuppepu	idclutigr	1341.4832901285	32.83950019216068	0.0	792	Cross-group
ddeuppepu	idepisucc	1341.4832901385	32.17101150701128	0.0	875	Cross-group
ddeuppepu	idgymrotn	1341.4832901385	31.006958870271365	0.0	597	Cross-group
ddeuppepu	idhydcyrt	1341.4832901185	28.01089058791822	0.0	367	Cross-group
ddeuppepu	idmacatri	1341.4832901285	27.172233399772523	0.0	278	Cross-group
ddeuppepu	idphymeln	1341.4832901335	32.603499306090086	0.0	880	Cross-group
ddeuppepu	idpolamen	1341.4832901385	32.05453223371616	0.0	870	Cross-group
ddeuppepu	idproazur	1341.4832901335	32.364231906764466	0.0	858	Cross-group
ddeuppepu	ieclodipt	1341.4832900855001	30.9566347290244	0.0	726	Cross-group
ddeuppepu	ieecdtorr	1341.4832900855001	32.44526462145811	0.0	860	Cross-group
ddeuppepu	ieprobifi	1341.4832900855001	31.643918648838152	0.0	795	Cross-group
ddeuppepu	iesipalte	1341.4832900855001	31.214095954976894	0.0	656	Cross-group
ddeuppepu	iilimluna	1341.4832901235	32.73054936244217	0.0	855	Cross-group
ddeuppepu	iilimmarm	1341.4832901235	34.44341106396233	0.0	983	Cross-group
ddeuppepu	iilimrhom	1341.4832901235	34.133562068301096	0.0	982	Cross-group
ddeuppepu	inchrcarn	1341.4832901385	33.46832804964158	0.0	945	Cross-group
ddeuppepu	ipisogram	1341.4832901385	26.24764318893985	0.0	154	Cross-group
ddeuppepu	ipnemdubi	1341.4832901285	25.78882324858129	0.0	90	Cross-group
ddeuppepu	iyabicand	1341.4832901135	27.142720527238595	0.0	283	Cross-group
ddeuppepu	iyambarma	1341.4832901235	29.807561555191096	0.0	607	Cross-group
ddeuppepu	iyanddors	1341.4832901285	32.02117040735659	0.0	898	Cross-group
ddeuppepu	iyanonige	1341.4832901435002	27.49199976883908	0.0	323	Cross-group
ddeuppepu	iyapainim	1341.4832901285001	31.967324755326665	0.0	832	Cross-group
ddeuppepu	iyathrosa	1341.4832901085001	30.826987700208576	0.0	890	Cross-group
ddeuppepu	iybomhypn	1341.4832901435002	29.28420094800897	0.0	608	Cross-group
ddeuppepu	iycoeconi	1341.4832901285001	25.07329264723795	0.0	8	Cross-group
ddeuppepu	iyectcont	1341.4832901235	26.78653152259518	0.0	218	Cross-group
ddeuppepu	iylasvill	1341.4832901235	28.81599166027908	0.0	453	Cross-group
ddeuppepu	iymacalbo	1341.4832901235	29.969300506267327	0.0	575	Cross-group
ddeuppepu	iymaceuro	1341.4832901285	25.93572120073152	0.0	115	Cross-group
ddeuppepu	iymimdahl	1341.4832901435002	25.47103069288601	0.0	59	Cross-group
ddeuppepu	iynomfabr	1341.4832901435002	26.30228947829485	0.0	176	Cross-group
ddeuppepu	iynysspin	1341.4832901235	25.41335787766449	0.0	53	Cross-group
ddeuppepu	iyophlute	1341.4832901485001	28.561641119997443	0.0	426	Cross-group
ddeuppepu	iypemlugu	1341.4832901285001	28.55089392724006	0.0	364	Cross-group
ddeuppepu	iypripert	1341.4832901435002	27.29772267277214	0.0	261	Cross-group
ddeuppepu	iyseltumu	1341.4832901235	26.980723911363064	0.0	242	Cross-group
ddeuppepu	iystephae	1341.4832901285001	27.971056754279388	0.0	409	Cross-group
ddeuppepu	iytipfemo	1341.4832901635	26.06229869300581	0.0	127	Cross-group
ddeuppepu	iyvesvulg	1341.4832901135	32.17487810722657	0.0	837	Cross-group
ddeuppepu	iyvulbima	1341.4832901235	33.56873773600916	0.0	944	Cross-group
ddeuppepu	jadialine	1341.4832900605002	31.12248200861837	0.0	747	Cross-group
ddeuppepu	janemvect	1341.4832900605002	26.074627332910307	0.0	107	Cross-group
ddeuppepu	jaricflor	1341.4832901105	28.74633829114707	0.0	375	Cross-group
ddeuppepu	jrhalocto	1341.4832901105	31.64850397938443	0.0	884	Cross-group
ddeuppepu	kaaplturb	1341.4832901305	29.689437055859774	0.0	567	Cross-group
ddeuppepu	laaliplan	160.4793772305	27.482618628380838	0.0	279	Viridiplantae
ddeuppepu	laapodist	160.4793772355	26.8091900956397	0.0	209	Viridiplantae
ddeuppepu	lapotnata	160.4793772355	31.11695755656244	0.0	809	Viridiplantae
ddeuppepu	latrimari	160.4793772355	33.87184079582118	0.0	896	Viridiplantae
ddeuppepu	lpcardepa	160.4793772305	30.90296593232293	0.0	736	Viridiplantae
ddeuppepu	lpcypfusc	160.47937722950002	31.925390307719702	0.0	865	Viridiplantae
ddeuppepu	lpdigsang	160.4793772305	28.37715939760457	0.0	404	Viridiplantae
ddeuppepu	lpelequin	160.479377225	29.649911412318165	0.0	586	Viridiplantae
ddeuppepu	lperiangu	160.479377228	26.10132270824157	0.0	162	Viridiplantae
ddeuppepu	lpjunbufo	160.4793772305	33.59225678999521	0.001	931	Viridiplantae
ddeuppepu	lpjuneffu	160.4793772305	33.90615669887605	0.0	980	Viridiplantae
ddeuppepu	lpjunsqua	160.4793772305	33.91756032435807	0.0	910	Viridiplantae
ddeuppepu	lpleeoryz	160.4793772305	28.00255079564153	0.0	372	Viridiplantae
ddeuppepu	lpluzpall	160.4793772255	33.61017064642103	0.0	915	Viridiplantae
ddeuppepu	lpluzsylv	160.4793772255	35.67001493316546	0.0	997	Viridiplantae
ddeuppepu	lpphlprat	160.4793772285	26.548864471470857	0.0	189	Viridiplantae
ddeuppepu	lpschlacu	160.479377227	34.525489925739635	0.0	1000	Viridiplantae
ddeuppepu	lpschtabe	160.479377227	34.4846833931754	0.0	994	Viridiplantae
ddeuppepu	lpschtriq	160.479377227	32.7634397792584	0.0	952	Viridiplantae
ddeuppepu	lsirifoet	160.4793772305	34.65039351328532	0.0	968	Viridiplantae
ddeuppepu	mcanlor	1341.4832901505001	26.333322665626564	0.0	159	Cross-group
ddeuppepu	mcerela	1341.4832901505001	31.3653056874033	0.0	686	Cross-group
ddeuppepu	mdicbic	1341.4832901505001	25.427423587291333	0.0	43	Cross-group
ddeuppepu	melemax	1341.4832901505001	25.660534184224243	0.0	66	Cross-group
ddeuppepu	mlemcat	1341.4832901605	25.833476531552588	0.0	120	Cross-group
ddeuppepu	mmelmel	1341.4832901505001	29.365039711981275	0.0	548	Cross-group
ddeuppepu	morcorc	1341.4832901505001	28.35743685310614	0.0	399	Cross-group
ddeuppepu	ocsyccili	1341.4832901304999	30.66947974800453	0.002	565	Cross-group
ddeuppepu	qeallfusc	1341.4832901305	33.232098481719305	0.0	940	Cross-group
ddeuppepu	qelepcurv	1341.4832901305	26.643376135924	0.0	198	Cross-group
ddeuppepu	qeorcflav	1341.4832901305	29.3036200255765	0.0	622	Cross-group
ddeuppepu	roscan_s	101.56143794249999	28.757633337673827	0.0	457	Viridiplantae
ddeuppepu	rviplat	1341.4832901705	30.327388378778487	0.0	704	Cross-group
ddeuppepu	tnlinlong	1341.4832901005002	28.828670810173584	0.0	485	Cross-group
ddeuppepu	tzbugstol	1341.4832901055001	30.141801772988625	0.0	524	Cross-group
ddeuppepu	tzmemmemb	1341.4832901055001	31.461394655105675	0.0	818	Cross-group
ddeuppepu	wpalivire	1341.4832901105	26.91858004437498	0.0	222	Cross-group
ddeuppepu	wplepclav	1341.4832901105	26.853367797580088	0.0	206	Cross-group
ddeuppepu	xblimfort	1341.4832901455002	31.086709911854584	0.0	967	Cross-group
ddeuppepu	xggibmagu	1341.4832901355	27.08298497757524	0.0	241	Cross-group
ddhotpalu	ddmerannu	112.3241900255	29.866276345165662	0.0	661	Viridiplantae
ddhotpalu	ddpopnigr	112.3241900305	30.465629618846368	0.0	782	Viridiplantae
ddhotpalu	dhcorcolu	112.3241900275	31.49483646585748	0.0	765	Viridiplantae
ddhotpalu	dhquerobu	112.3241900325	32.10935781473365	0.0	950	Viridiplantae
ddhotpalu	dmaquvulg	128.467664385	28.221207652829936	0.0	387	Viridiplantae
ddhotpalu	dmbervulg	128.467664385	30.22451298266554	0.0	625	Viridiplantae
ddhotpalu	dmthaminu	128.467664385	29.74997272349898	0.0	575	Viridiplantae
ddhotpalu	drastglyc	112.3241900325	30.56118807469122	0.0	645	Viridiplantae
ddhotpalu	drchaangu	112.324190033	31.839608344268424	0.0	819	Viridiplantae
ddhotpalu	drgeuriva	112.3241900285	28.41109700215118	0.0	464	Viridiplantae
ddhotpalu	drhedheli	14.33013456	31.90357046153785	0.0	880	Viridiplantae
ddhotpalu	drmedarab	112.3241900325	25.772456196388145	0.0	93	Viridiplantae
ddhotpalu	drparjuda	112.32419003	32.7628585984631	0.0	933	Viridiplantae
ddhotpalu	drpotanse	112.324190028	29.46558348225078	0.0	637	Viridiplantae
ddhotpalu	drtrifrag	112.3241900325	28.335254980749777	0.0	404	Viridiplantae
ddhotpalu	eamarglac	1341.483290115	26.640356422995456	0.0	190	Cross-group
ddhotpalu	falosap	1341.4832901250002	29.407894709903644	0.0	503	Cross-group
ddhotpalu	fbarbab	1341.48329014	29.75107258711113	0.0	595	Cross-group
ddhotpalu	fdanrer	1341.48329014	27.255008805011716	0.0	336	Cross-group
ddhotpalu	fphogun	1341.48329014	28.44976772889712	0.0	383	Cross-group
ddhotpalu	ftaubub	1341.48329014	26.125419161020403	0.0	133	Cross-group
ddhotpalu	fthualb	1341.4832901395	26.734643119623342	0.0	245	Cross-group
ddhotpalu	fthumac	1341.4832901395	26.74217471856311	0.0	266	Cross-group
ddhotpalu	ftratra	1341.48329014	28.482044651133947	0.0	423	Cross-group
ddhotpalu	ibectpall	1341.483290143	31.08703061562557	0.0	793	Cross-group
ddhotpalu	icadabipu	1341.483290133	26.685025654498126	0.0	223	Cross-group
ddhotpalu	icagofuli	1341.483290108	27.825100626061374	0.0	335	Cross-group
ddhotpalu	icagrcyan	1341.483290133	32.04286102836715	0.0	932	Cross-group
ddhotpalu	icapocory	1341.4832901230002	27.30197199376553	0.0	315	Cross-group
ddhotpalu	iccanrust	1341.483290133	27.80969191065676	0.0	369	Cross-group
ddhotpalu	iccarprob	1341.483290108	29.51423024749356	0.0	554	Cross-group
ddhotpalu	iccetaura	1341.483290133	29.22894752698408	0.0	448	Cross-group
ddhotpalu	iccocsept	1341.483290133	26.906752130682683	0.0	270	Cross-group
ddhotpalu	ichalsede	1341.4832901280001	30.089604951828097	0.0	688	Cross-group
ddhotpalu	icharaxyr	1341.483290133	29.818280243414737	0.0	593	Cross-group
ddhotpalu	iclepmacu	1341.4832901230002	27.23103255917897	0.0	274	Cross-group
ddhotpalu	icmalbipu	1341.4832901280001	31.25325361433161	0.0	799	Cross-group
ddhotpalu	icnebbrev	1341.483290108	31.429900131789427	0.0	849	Cross-group
ddhotpalu	icnebsali	1341.483290108	30.657701048790837	0.0	776	Cross-group
ddhotpalu	icnicinve	1341.483290133	27.639389591182105	0.0	342	Cross-group
ddhotpalu	icocyolen	1341.4832901280001	30.339570412340763	0.0	685	Cross-group
ddhotpalu	icpolcerv	1341.4832901230002	29.57371504292484	0.0	525	Cross-group
ddhotpalu	icptemadi	1341.483290108	27.80232530420184	0.0	358	Cross-group
ddhotpalu	icquelate	1341.4832901280001	31.749502126661792	0.0	755	Cross-group
ddhotpalu	icrhafulv	1341.483290133	25.41080002058474	0.0	58	Cross-group
ddhotpalu	icscaquad	1341.483290133	31.03920597187576	0.0	797	Cross-group
ddhotpalu	icsilatra	1341.483290133	29.619728915747054	0.0	567	Cross-group
ddhotpalu	idacrorbc	1341.4832901730001	29.012019045308072	0.0	515	Cross-group
ddhotpalu	idantanth	1341.483290103	33.61142293692337	0.0	939	Cross-group
ddhotpalu	idathibis	1341.4832901730001	27.83102688763955	0.0	289	Cross-group
ddhotpalu	idbelpand	1341.483290138	28.207394784301112	0.0	446	Cross-group
ddhotpalu	idbibmarc	1341.483290133	26.16175890540373	0.0	159	Cross-group
ddhotpalu	idbomdisc	1341.483290103	28.94786373210529	0.0	542	Cross-group
ddhotpalu	idclutigr	1341.483290133	28.67361225010472	0.0	518	Cross-group
ddhotpalu	idepisucc	1341.483290143	30.87145690373818	0.0	738	Cross-group
ddhotpalu	idgymrotn	1341.483290143	30.09078030552324	0.0	644	Cross-group
ddhotpalu	idhydcyrt	1341.483290123	28.624443817791768	0.0	474	Cross-group
ddhotpalu	idmacatri	1341.483290133	29.892665322359925	0.0	677	Cross-group
ddhotpalu	idphymeln	1341.483290138	30.291743717123506	0.0	619	Cross-group
ddhotpalu	idpolamen	1341.483290143	32.16363543143004	0.0	781	Cross-group
ddhotpalu	idproazur	1341.483290138	33.419594188949894	0.0	987	Cross-group
ddhotpalu	ieclodipt	1341.48329009	32.32926250424003	0.0	879	Cross-group
ddhotpalu	ieecdtorr	1341.48329009	33.070876965498144	0.0	785	Cross-group
ddhotpalu	ieprobifi	1341.48329009	31.96817470623678	0.0	823	Cross-group
ddhotpalu	iesipalte	1341.48329009	30.073097055222103	0.0	611	Cross-group
ddhotpalu	iilimluna	1341.4832901280001	32.1568506749144	0.0	900	Cross-group
ddhotpalu	iilimmarm	1341.4832901280001	32.99903388448247	0.0	955	Cross-group
ddhotpalu	iilimrhom	1341.4832901280001	31.56023796867171	0.0	816	Cross-group
ddhotpalu	inchrcarn	1341.483290143	29.44175644435052	0.0	569	Cross-group
ddhotpalu	ipisogram	1341.483290143	29.04162565596687	0.0	558	Cross-group
ddhotpalu	ipnemdubi	1341.483290133	26.06780296928664	0.0	127	Cross-group
ddhotpalu	iyabicand	1341.483290118	26.00794452309093	0.0	140	Cross-group
ddhotpalu	iyambarma	1341.4832901280001	28.3103627642075	0.0	442	Cross-group
ddhotpalu	iyanddors	1341.483290133	29.54338793689825	0.0	647	Cross-group
ddhotpalu	iyanonige	1341.483290148	27.05558709137517	0.0	259	Cross-group
ddhotpalu	iyapainim	1341.483290133	29.33193454259257	0.0	531	Cross-group
ddhotpalu	iyathrosa	1341.483290113	29.3895142590149	0.0	725	Cross-group
ddhotpalu	iybomhypn	1341.483290148	25.866605557871143	0.0	115	Cross-group
ddhotpalu	iycoeconi	1341.483290133	25.46782576741363	0.0	51	Cross-group
ddhotpalu	iyectcont	1341.4832901280001	26.759466908512653	0.0	231	Cross-group
ddhotpalu	iylasvill	1341.4832901280001	31.748739466102453	0.0	840	Cross-group
ddhotpalu	iymacalbo	1341.4832901280001	30.16039666614201	0.0	706	Cross-group
ddhotpalu	iymaceuro	1341.483290133	25.748817581914064	0.0	94	Cross-group
ddhotpalu	iymimdahl	1341.483290148	27.29784211966332	0.0	299	Cross-group
ddhotpalu	iynomfabr	1341.483290148	25.59111383143326	0.0	85	Cross-group
ddhotpalu	iynysspin	1341.4832901280001	27.554780199067523	0.0	378	Cross-group
ddhotpalu	iyophlute	1341.4832901529999	28.356432019154276	0.0	447	Cross-group
ddhotpalu	iypemlugu	1341.483290133	26.737198299741628	0.0	207	Cross-group
ddhotpalu	iypripert	1341.483290148	27.69460646710484	0.0	318	Cross-group
ddhotpalu	iyseltumu	1341.4832901280001	28.692326819189194	0.0	502	Cross-group
ddhotpalu	iystephae	1341.483290133	28.648204677413524	0.0	545	Cross-group
ddhotpalu	iytipfemo	1341.4832901680002	27.84509735686372	0.0	372	Cross-group
ddhotpalu	iyvesvulg	1341.483290118	31.798774518613843	0.0	797	Cross-group
ddhotpalu	iyvulbima	1341.4832901280001	30.836373257452845	0.0	767	Cross-group
ddhotpalu	jadialine	1341.483290065	30.04020938923065	0.0	665	Cross-group
ddhotpalu	janemvect	1341.483290065	28.468949314451955	0.0	425	Cross-group
ddhotpalu	jaricflor	1341.483290115	29.949428509921336	0.0	577	Cross-group
ddhotpalu	jrhalocto	1341.483290115	29.275253820359104	0.0	660	Cross-group
ddhotpalu	kaaplturb	1341.483290135	30.5979320475684	0.0	700	Cross-group
ddhotpalu	laaliplan	160.479377235	27.3499796682084	0.0	261	Viridiplantae
ddhotpalu	laapodist	160.47937724	28.31776781559459	0.0	430	Viridiplantae
ddhotpalu	lapotnata	160.47937724	27.915056252893	0.0	430	Viridiplantae
ddhotpalu	latrimari	160.47937724	34.65245931190061	0.0	982	Viridiplantae
ddhotpalu	lpcardepa	160.47937723500002	33.94099029007957	0.0	961	Viridiplantae
ddhotpalu	lpcypfusc	160.479377234	28.243836009670115	0.0	442	Viridiplantae
ddhotpalu	lpdigsang	160.47937723500002	29.333528764540205	0.0	554	Viridiplantae
ddhotpalu	lpelequin	160.47937722950002	32.907911092661244	0.0	943	Viridiplantae
ddhotpalu	lperiangu	160.47937723249998	30.512938005831767	0.0	787	Viridiplantae
ddhotpalu	lpjunbufo	160.47937723500002	29.73456278846556	0.0	649	Viridiplantae
ddhotpalu	lpjuneffu	160.47937723500002	30.077905297333665	0.0	637	Viridiplantae
ddhotpalu	lpjunsqua	160.47937723500002	29.4095034162179	0.0	588	Viridiplantae
ddhotpalu	lpleeoryz	160.47937723500002	32.47752828820491	0.0	876	Viridiplantae
ddhotpalu	lpluzpall	160.47937723	31.5034491382383	0.0	789	Viridiplantae
ddhotpalu	lpluzsylv	160.47937723	33.95933970501182	0.0	985	Viridiplantae
ddhotpalu	lpphlprat	160.47937723299998	27.57628904919492	0.0	351	Viridiplantae
ddhotpalu	lpschlacu	160.4793772315	33.49411107855489	0.0	992	Viridiplantae
ddhotpalu	lpschtabe	160.4793772315	35.60856699182216	0.0	995	Viridiplantae
ddhotpalu	lpschtriq	160.4793772315	31.578288105773527	0.0	859	Viridiplantae
ddhotpalu	lsirifoet	160.47937723500002	33.36601442599444	0.0	987	Viridiplantae
ddhotpalu	mcanlor	1341.483290155	25.836949101575154	0.0	95	Cross-group
ddhotpalu	mcerela	1341.483290155	26.910723174217228	0.0	206	Cross-group
ddhotpalu	mdicbic	1341.483290155	27.75587412784627	0.0	308	Cross-group
ddhotpalu	melemax	1341.483290155	27.237996579985417	0.0	248	Cross-group
ddhotpalu	mlemcat	1341.483290165	25.23407945712997	0.0	36	Cross-group
ddhotpalu	mmelmel	1341.483290155	28.22998369774257	0.0	433	Cross-group
ddhotpalu	morcorc	1341.483290155	26.185862052717745	0.0	156	Cross-group
ddhotpalu	ocsyccili	1341.483290135	29.743773318292742	0.0	560	Cross-group
ddhotpalu	qeallfusc	1341.483290135	30.50098930988534	0.0	758	Cross-group
ddhotpalu	qelepcurv	1341.483290135	29.5291464846688	0.0	500	Cross-group
ddhotpalu	qeorcflav	1341.483290135	28.014795684830336	0.0	371	Cross-group
ddhotpalu	roscan_s	112.324190028	31.154040810544743	0.0	806	Viridiplantae
ddhotpalu	rviplat	1341.483290175	25.933697791801176	0.0	108	Cross-group
ddhotpalu	tnlinlong	1341.483290105	29.61405290646249	0.0	571	Cross-group
ddhotpalu	tzbugstol	1341.4832901099999	26.331032882540462	0.0	164	Cross-group
ddhotpalu	tzmemmemb	1341.4832901099999	28.094602684900284	0.0	363	Cross-group
ddhotpalu	wpalivire	1341.483290115	27.71219249241659	0.0	353	Cross-group
ddhotpalu	wplepclav	1341.483290115	25.386497140133493	0.0	46	Cross-group
ddhotpalu	xblimfort	1341.48329015	28.504194618250228	0.0	640	Cross-group
ddhotpalu	xggibmagu	1341.48329014	26.024117044980933	0.0	124	Cross-group
ddmerannu	ddpopnigr	33.853812645000005	31.20728244772181	0.0	445	Viridiplantae
ddmerannu	dhcorcolu	101.561437942	29.71699438691501	0.0	336	Viridiplantae
ddmerannu	dhquerobu	101.561437947	29.582812366210277	0.0	336	Viridiplantae
ddmerannu	dmaquvulg	128.4676643805	29.36010753687388	0.0	265	Viridiplantae
ddmerannu	dmbervulg	128.4676643805	28.26182307594278	0.0	235	Viridiplantae
ddmerannu	dmthaminu	128.4676643805	26.927777685873927	0.0	145	Viridiplantae
ddmerannu	drastglyc	101.561437947	26.750511467179585	0.0	132	Viridiplantae
ddmerannu	drchaangu	106.9428139725	36.38660038810968	0.0	784	Viridiplantae
ddmerannu	drgeuriva	101.561437943	27.567592841866794	0.0	191	Viridiplantae
ddmerannu	drhedheli	112.3241900255	30.861919928633306	0.0	431	Viridiplantae
ddmerannu	drmedarab	101.561437947	26.145543616640428	0.0	84	Viridiplantae
ddmerannu	drparjuda	101.5614379445	30.151360648512817	0.0	338	Viridiplantae
ddmerannu	drpotanse	101.56143794249999	29.10463584361426	0.0	291	Viridiplantae
ddmerannu	drtrifrag	101.561437947	33.85780639516313	0.0	613	Viridiplantae
ddmerannu	eamarglac	1341.4832901105	26.919894954739547	0.0	125	Cross-group
ddmerannu	falosap	1341.4832901205	28.25577373617059	0.0	235	Cross-group
ddmerannu	fbarbab	1341.4832901355	30.861016906740588	0.0	415	Cross-group
ddmerannu	fdanrer	1341.4832901355	28.792580063109	0.0	281	Cross-group
ddmerannu	fphogun	1341.4832901355	25.61373619316256	0.0	47	Cross-group
ddmerannu	ftaubub	1341.4832901355	26.454906101600297	0.0	110	Cross-group
ddmerannu	fthualb	1341.483290135	31.082851001619595	0.0	544	Cross-group
ddmerannu	fthumac	1341.483290135	32.1230390112109	0.0	656	Cross-group
ddmerannu	ftratra	1341.4832901355	26.163822814529823	0.0	80	Cross-group
ddmerannu	ibectpall	1341.4832901385	31.42849827459516	0.0	483	Cross-group
ddmerannu	icadabipu	1341.4832901285	27.044407602573564	0.0	153	Cross-group
